name,position,team,injury_status,pass_comp,pass_att,pass_yds,pass_td,int,rush_car,rush_yds,rush_td,rec,rec_yds,rec_td,tar,tackles,sacks,forced_fumbles,fum_rec,def_int,int_td,fum_td,espn_fpts
Daniel Bellinger,TE,TEN,,0,0,0,0,0,0,0,0,12.7,111.7,0.5,16.5,0,0,0,0,0,0,0,26.6
Jeremy Ruckert,TE,NYJ,,0,0,0,0,0,0,0,0,12.4,95.6,0.5,15.9,0,0,0,0,0,0,0,25.1
Durham Smythe,TE,BAL,,0,0,0,0,0,0,0,0,9.8,94,0.7,14,0,0,0,0,0,0,0,23.6
Kyle Williams,WR,NE,,0,0,0,0,0,4.1,22.3,0.2,6.4,91.5,0.6,10.4,0,0,0,0,0,0,0,22.6
Cedric Tillman,WR,CLE,,0,0,0,0,0,0,0,0,9,100.9,0.5,15.5,0,0,0,0,0,0,0,22.1
Tez Johnson,WR,TB,,0,0,0,0,0,4.4,23.2,0.2,6.7,77.5,0.6,10.7,0,0,0,0,0,0,0,21.6
Xavier Smith,WR,LAR,,0,0,0,0,0,0,0,0,7.2,89.3,0.6,11.2,0,0,0,0,0,0,0,21.5
Calvin Austin III,WR,NYG,,0,0,0,0,0,0,0,0,8,97.5,0.5,13.2,0,0,0,0,0,0,0,20.9
Mitchell Tinsley,WR,CIN,,0,0,0,0,0,0,0,0,6.6,84,0.8,11.4,0,0,0,0,0,0,0,19.6
Davis Allen,TE,LAR,,0,0,0,0,0,0,0,0,7.8,73.6,0.7,11.2,0,0,0,0,0,0,0,19.5
Foster Moreau,TE,HOU,,0,0,0,0,0,0,0,0,7.6,79.4,0.6,11,0,0,0,0,0,0,0,19.1
Nate Adkins,TE,DEN,,0,0,0,0,0,0,0,0,7.8,68.6,0.7,11.3,0,0,0,0,0,0,0,18.7
Isaiah Bond,WR,CLE,,0,0,0,0,0,4.2,23.5,0.1,5.6,73.7,0.4,10.4,0,0,0,0,0,0,0,18.6
Brock Wright,TE,DET,Q,0,0,0,0,0,0,0,0,7.7,72.3,0.6,10.8,0,0,0,0,0,0,0,18.6
Nate Boerkircher,TE,JAX,,0,0,0,0,0,0,0,0,7.8,73.5,0.6,11.3,0,0,0,0,0,0,0,18.4
Payne Durham,TE,TB,,0,0,0,0,0,0,0,0,7.2,70.5,0.6,10.7,0,0,0,0,0,0,0,18.1
Charlie Kolar,TE,LAC,,0,0,0,0,0,0,0,0,7.3,73.4,0.6,10.6,0,0,0,0,0,0,0,18
Anthony Gould,WR,IND,,0,0,0,0,0,0,0,0,7,74.3,0.3,10.5,0,0,0,0,0,0,0,17.7
Cyrus Allen,WR,KC,,0,0,0,0,0,0,0,0,6.4,79.7,0.5,10.9,0,0,0,0,0,0,0,17.4
Greg Dortch,WR,DET,,0,0,0,0,0,4.6,24,0.4,4.1,39.8,0.3,5.4,0,0,0,0,0,0,0,16
Malik Benson,WR,LV,,0,0,0,0,0,0,0,0,6.4,79.4,0.3,10.8,0,0,0,0,0,0,0,15.8
Elic Ayomanor,WR,TEN,,0,0,0,0,0,0,0,0,5.9,75.9,0.4,11,0,0,0,0,0,0,0,15.8
Ben Sims,TE,MIA,,0,0,0,0,0,0,0,0,7,65.4,0.3,10.1,0,0,0,0,0,0,0,15.4
Blake Whiteheart,TE,CLE,,0,0,0,0,0,0,0,0,7.1,62.9,0.3,10.4,0,0,0,0,0,0,0,15.3
Isaiah Williams,WR,NYJ,,0,0,0,0,0,2.2,12.7,0.1,3.8,35.8,0.1,5.3,0,0,0,0,0,0,0,13.5
Mason Tipton,WR,NO,Q,0,0,0,0,0,4.3,23.6,0.1,3.3,37.5,0.2,5.5,0,0,0,0,0,0,0,11.8
Bo Melton,WR,GB,,0,0,0,0,0,4.5,26,0.1,2.9,37.6,0.3,5.2,0,0,0,0,0,0,0,11.7
Derius Davis,WR,LAC,,0,0,0,0,0,2.1,11,0.1,3.5,37.8,0.3,5.3,0,0,0,0,0,0,0,11.7
Ben Skowronek,WR,PIT,,0,0,0,0,0,0,0,0,5.4,51,0.2,8.5,0,0,0,0,0,0,0,11.7
Tyrell Shavers,WR,BUF,Q,0,0,0,0,0,0,0,0,4,52.2,0.3,6.6,0,0,0,0,0,0,0,11
Marcus Mariota,QB,WSH,,14.3,22.6,166.2,1,0.7,1.8,9.8,0.1,0,0,0,0,0,0,0,0,0,0,0,10.2
Luke Farrell,TE,SF,,0,0,0,0,0,0,0,0,4.3,41.2,0.3,5.9,0,0,0,0,0,0,0,10.1
Tyson Bagent,QB,CHI,,14.2,22.1,155.9,1,0.5,1.5,5.9,0.1,0,0,0,0,0,0,0,0,0,0,0,10.1
Michael Burton,RB,CLE,,0,0,0,0,0,4.2,17.6,0.1,4.2,26.5,0.1,5.2,0,0,0,0,0,0,0,10
Colbie Young,WR,CIN,,0,0,0,0,0,0,0,0,3.5,43.2,0.3,5.7,0,0,0,0,0,0,0,9.8
Demarcus Robinson,WR,SF,,0,0,0,0,0,0,0,0,3.3,44.6,0.3,5.3,0,0,0,0,0,0,0,9.7
Max Bredeson,RB,MIN,,0,0,0,0,0,2,8.5,0.1,4.5,29.4,0.2,5.5,0,0,0,0,0,0,0,9.6
Brevyn Spann-Ford,TE,DAL,,0,0,0,0,0,0,0,0,3.9,36.8,0.3,5.7,0,0,0,0,0,0,0,9.5
Tanner McKee,QB,PHI,,13.7,21.6,153,1,0.5,1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,9.5
David Moore,WR,CAR,,0,0,0,0,0,2.1,11.4,0.1,3.1,36.7,0.2,5.2,0,0,0,0,0,0,0,9.4
Teddy Bridgewater,QB,DET,,13.3,21.6,150.7,1,0.7,1.1,4.8,0.1,0,0,0,0,0,0,0,0,0,0,0,9.4
Trey Lance,QB,LAC,,13.2,22.5,147.3,1,0.6,1.5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,9.4
Tyrod Taylor,QB,GB,,12.7,20,136,0.9,0.5,2.3,12.4,0.1,0,0,0,0,0,0,0,0,0,0,0,9.3
CJ Dippre,TE,NE,,0,0,0,0,0,0,0,0,3.9,37.3,0.3,5.2,0,0,0,0,0,0,0,9.2
Tanner Koziol,TE,JAX,,0,0,0,0,0,0,0,0,3.9,36.6,0.3,5.7,0,0,0,0,0,0,0,9.2
Kenny Pickett,QB,CAR,,14.1,22.5,153.4,0.9,0.5,1.3,3.7,0,0,0,0,0,0,0,0,0,0,0,0,9.1
Lucas Krull,TE,DEN,,0,0,0,0,0,0,0,0,3.9,35.4,0.3,5.7,0,0,0,0,0,0,0,9
Tai Felton,WR,MIN,,0,0,0,0,0,0,0,0,3.7,37,0.2,5.5,0,0,0,0,0,0,0,9
Devin Culp,TE,TB,,0,0,0,0,0,0,0,0,3.6,34.2,0.3,5.3,0,0,0,0,0,0,0,9
Oscar Delp,TE,NO,,0,0,0,0,0,0,0,0,3.9,36.5,0.2,5.5,0,0,0,0,0,0,0,9
Tyler Conklin,TE,DET,,0,0,0,0,0,0,0,0,3.7,38,0.3,5.4,0,0,0,0,0,0,0,8.9
Spencer Rattler,QB,NO,,14.9,23,153.5,0.8,0.5,1.3,7.1,0,0,0,0,0,0,0,0,0,0,0,0,8.9
Marlin Klein,TE,HOU,Q,0,0,0,0,0,0,0,0,4,36.3,0.2,5.5,0,0,0,0,0,0,0,8.9
Drew Ogletree,TE,IND,,0,0,0,0,0,0,0,0,3.7,35.3,0.3,5.2,0,0,0,0,0,0,0,8.7
Sam Roush,TE,CHI,,0,0,0,0,0,0,0,0,3.6,33.8,0.3,5.1,0,0,0,0,0,0,0,8.7
Jahdae Walker,WR,CHI,,0,0,0,0,0,0,0,0,3.2,35.5,0.3,5.1,0,0,0,0,0,0,0,8.7
Matthew Hibner,TE,BAL,,0,0,0,0,0,0,0,0,3.3,35.8,0.3,4.7,0,0,0,0,0,0,0,8.6
Josh Cuevas,TE,BAL,,0,0,0,0,0,0,0,0,3.3,35.8,0.3,4.7,0,0,0,0,0,0,0,8.6
Tyler Huntley,QB,BAL,,12.6,19.5,128.5,0.9,0.5,2,9.5,0.1,0,0,0,0,0,0,0,0,0,0,0,8.6
Eric Saubert,TE,SEA,,0,0,0,0,0,0,0,0,3.4,34.4,0.3,5,0,0,0,0,0,0,0,8.6
Justin Watson,WR,HOU,,0,0,0,0,0,0,0,0,3.1,41.6,0.2,5.5,0,0,0,0,0,0,0,8.6
Darius Cooper,WR,PHI,,0,0,0,0,0,0,0,0,3.3,37.7,0.3,4.9,0,0,0,0,0,0,0,8.5
Tip Reiman,TE,ARI,Q,0,0,0,0,0,0,0,0,3.8,34.5,0.2,5.7,0,0,0,0,0,0,0,8.4
Jonathan Mingo,WR,DAL,Q,0,0,0,0,0,0,0,0,2.9,40.7,0.3,5.7,0,0,0,0,0,0,0,8.4
Davis Mills,QB,HOU,,14.1,23.5,146.4,0.8,0.6,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,8.4
Ian Thomas,TE,LV,,0,0,0,0,0,0,0,0,3.8,35.9,0.2,5.4,0,0,0,0,0,0,0,8.3
Charlie Woerner,TE,ATL,,0,0,0,0,0,0,0,0,3.9,32.7,0.2,5.5,0,0,0,0,0,0,0,8.2
Johnny Mundt,TE,PHI,,0,0,0,0,0,0,0,0,3.4,35.4,0.2,4.9,0,0,0,0,0,0,0,8.2
Cade Klubnik,QB,NYJ,Q,13.1,21.8,143.3,0.8,0.8,1.5,6.7,0.1,0,0,0,0,0,0,0,0,0,0,0,8.2
Joe Royer,TE,CLE,,0,0,0,0,0,0,0,0,3.8,33.6,0.2,5.2,0,0,0,0,0,0,0,8.1
Reggie Virgil,WR,ARI,,0,0,0,0,0,0,0,0,3.4,39.3,0.1,5.7,0,0,0,0,0,0,0,8.1
Kaden Wetjen,WR,PIT,,0,0,0,0,0,2.1,11.6,0.1,1.6,18.8,0.1,2.8,0,0,0,0,0,0,0,8.1
Kyle Allen,QB,BUF,,13.2,22,138,0.9,0.7,1.1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,8
Drew Lock,QB,SEA,,12.9,21.2,134.2,0.8,0.6,1.2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,8
Mitchell Trubisky,QB,TEN,,15,23.6,154,0.7,0.7,1.1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,7.7
Quinn Ewers,QB,MIA,,14.1,22.4,152.9,0.6,0.6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7.3
Gardner Minshew II,QB,ARI,,13.6,21.7,141.8,0.6,0.6,0.9,2.6,0,0,0,0,0,0,0,0,0,0,0,0,7.2
Jawhar Jordan,RB,HOU,,0,0,0,0,0,12.6,53.9,0.3,0,0,0,0,0,0,0,0,0,0,0,6.9
Malachi Corley,WR,CLE,,0,0,0,0,0,6.4,43.8,0.2,0,0,0,0,0,0,0,0,0,0,0,5.9
Chris Manhertz,TE,NYG,,0,0,0,0,0,0,0,0,1.8,16.3,0.1,2.5,0,0,0,0,0,0,0,4.2
Kameron Johnson,WR,TB,,0,0,0,0,0,2.2,12.1,0.1,0,0,0,0,0,0,0,0,0,0,0,3.6
Arian Smith,WR,NYJ,,0,0,0,0,0,4.3,23.7,0.2,0,0,0,0,0,0,0,0,0,0,0,3.5
Jimmy Horn Jr.,WR,CAR,,0,0,0,0,0,4.1,24.7,0.1,0,0,0,0,0,0,0,0,0,0,0,3.1
JuJu Smith-Schuster,WR,NYG,,0,0,0,0,0,0,0,0,1.4,12.4,0.1,1.9,0,0,0,0,0,0,0,3
Braxton Berrios,WR,NYG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Charlie Jones,WR,CIN,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
British Brooks,RB,HOU,,0,0,0,0,0,4.2,18,0.1,0,0,0,0,0,0,0,0,0,0,0,2.4
Kene Nwangwu,RB,NYJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Myles Price,WR,MIN,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
LaJohntay Wester,WR,BAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
Britain Covey,WR,PHI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
Nikko Remigio,WR,KC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Isaac Guerendo,RB,SF,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Barion Brown,WR,NO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Jacob Cowing,WR,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Ke'Shawn Williams,WR,CIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brashard Smith,RB,KC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bam Knight,RB,ARI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Devin Duvernay,WR,ARI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Luke McCaffrey,WR,WSH,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Gage Larvadain,WR,CLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Dylan Laube,RB,LV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Efton Chism III,WR,NE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Skyy Moore,WR,GB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Dareke Young,WR,LV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Jacob Saylors,RB,DET,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Rasheen Ali,RB,BAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Jalen Brooks,WR,ARI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Michael Bandy,WR,DEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
DeeJay Dallas,RB,JAX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Brycen Tremayne,WR,CAR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Josh Williams,RB,TB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Josh Cameron,WR,JAX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Jeshaun Jones,WR,MIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Mason Kinsey,WR,TEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Austin Seibert,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Joseph,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Badgley,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Younghoe Koo,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Carlson,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Tucker,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dustin Hopkins,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Zuerlein,K,FA,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,K,FA,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Wright,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley Patterson,K,MIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cade York,K,NYJ,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anders Carlson,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dunn,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanner Brown,K,NO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucas Havrisik,K,GB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua Karty,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brayden Narveson,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parker Romo,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jude McAtamney,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer Shrader,K,IND,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caden Davis,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
