name,position,team,injury_status,pass_comp,pass_att,pass_yds,pass_td,int,rush_car,rush_yds,rush_td,rec,rec_yds,rec_td,tar,tackles,sacks,forced_fumbles,fum_rec,def_int,int_td,fum_td,espn_fpts
Jackson Hawes,TE,BUF,,0,0,0,0,0,0,0,0,11.1,110.1,0.9,15.3,0,0,0,0,0,0,0,27.4
Daniel Bellinger,TE,TEN,,0,0,0,0,0,0,0,0,12.7,112.6,0.5,16.5,0,0,0,0,0,0,0,26.8
Ben Sinnott,TE,WSH,,0,0,0,0,0,0,0,0,11.1,106.7,0.8,15.5,0,0,0,0,0,0,0,26.6
Justin Watson,WR,HOU,,0,0,0,0,0,0,0,0,9.3,125.6,0.7,16.4,0,0,0,0,0,0,0,25.8
Jeremy Ruckert,TE,NYJ,,0,0,0,0,0,0,0,0,12.4,96.7,0.5,15.9,0,0,0,0,0,0,0,25.3
Hunter Luepke,RB,DAL,,0,0,0,0,0,13.4,56.5,0.4,8.6,61.6,0.4,11.2,0,0,0,0,0,0,0,25
Odell Beckham Jr.,WR,NYG,,0,0,0,0,0,0,0,0,9.2,113.3,0.6,15.2,0,0,0,0,0,0,0,24.1
Elic Ayomanor,WR,TEN,,0,0,0,0,0,0,0,0,8.8,115.5,0.6,16.5,0,0,0,0,0,0,0,23.9
Durham Smythe,TE,BAL,,0,0,0,0,0,0,0,0,9.8,94,0.7,14,0,0,0,0,0,0,0,23.6
Kyle Williams,WR,NE,,0,0,0,0,0,4.1,22.4,0.2,6.4,91.4,0.6,10.4,0,0,0,0,0,0,0,22.6
Tez Johnson,WR,TB,Q,0,0,0,0,0,4.4,23.2,0.2,6.7,77.5,0.6,10.7,0,0,0,0,0,0,0,21.6
Jimmy Horn Jr.,WR,CAR,,0,0,0,0,0,6.2,36.7,0.2,6.7,75.6,0.4,10.5,0,0,0,0,0,0,0,21.2
Davis Allen,TE,LAR,Q,0,0,0,0,0,0,0,0,7.8,73.6,0.7,11.2,0,0,0,0,0,0,0,19.5
Foster Moreau,TE,HOU,,0,0,0,0,0,0,0,0,7.7,79,0.6,11,0,0,0,0,0,0,0,19.1
Nate Adkins,TE,DEN,,0,0,0,0,0,0,0,0,7.8,68.8,0.7,11.3,0,0,0,0,0,0,0,18.7
Brock Wright,TE,DET,,0,0,0,0,0,0,0,0,7.7,72.2,0.6,10.8,0,0,0,0,0,0,0,18.6
Nate Boerkircher,TE,JAX,,0,0,0,0,0,0,0,0,7.8,73.6,0.6,11.3,0,0,0,0,0,0,0,18.5
Luke McCaffrey,WR,WSH,,0,0,0,0,0,0,0,0,6.7,80.3,0.5,10.3,0,0,0,0,0,0,0,18.5
Jalen Royals,WR,KC,,0,0,0,0,0,0,0,0,6.8,78.1,0.6,10.9,0,0,0,0,0,0,0,18.4
KeAndre Lambert-Smith,WR,LAC,,0,0,0,0,0,0,0,0,6.4,80.6,0.6,10.6,0,0,0,0,0,0,0,18.1
Payne Durham,TE,TB,,0,0,0,0,0,0,0,0,7.2,70.6,0.6,10.7,0,0,0,0,0,0,0,18.1
Oscar Delp,TE,NO,,0,0,0,0,0,0,0,0,7.8,74.1,0.5,10.9,0,0,0,0,0,0,0,18
Mason Tipton,WR,NO,O,0,0,0,0,0,0,0,0,6.8,80.5,0.3,11.2,0,0,0,0,0,0,0,17.4
Nick Westbrook-Ikhine,WR,IND,,0,0,0,0,0,0,0,0,6.1,76.6,0.6,10.5,0,0,0,0,0,0,0,17.3
Alec Ingold,RB,LAC,,0,0,0,0,0,2.1,8.6,0.1,7.9,58.7,0.2,10.6,0,0,0,0,0,0,0,16.4
Joe Royer,TE,CLE,Q,0,0,0,0,0,0,0,0,7.5,67.4,0.3,10.3,0,0,0,0,0,0,0,16.3
Luke Musgrave,TE,GB,O,0,0,0,0,0,0,0,0,7.5,67.4,0.3,10.5,0,0,0,0,0,0,0,16.2
Dont'e Thornton Jr.,WR,LV,Q,0,0,0,0,0,0,0,0,6,83,0.3,10.9,0,0,0,0,0,0,0,16.1
Calvin Austin III,WR,NYG,,0,0,0,0,0,0,0,0,6.1,74.4,0.4,10.1,0,0,0,0,0,0,0,16
Greg Dortch,WR,DET,,0,0,0,0,0,4.6,24,0.4,4.1,39.7,0.3,5.4,0,0,0,0,0,0,0,16
Ben Sims,TE,MIA,Q,0,0,0,0,0,0,0,0,7,65.3,0.3,10.1,0,0,0,0,0,0,0,15.4
Barion Brown,WR,NO,,0,0,0,0,0,0,0,0,4.6,57.3,0.3,7.7,0,0,0,0,0,0,0,13.2
Bo Melton,WR,GB,,0,0,0,0,0,4.5,25.9,0.1,2.9,37.4,0.3,5.2,0,0,0,0,0,0,0,11.7
Derius Davis,WR,LAC,,0,0,0,0,0,2.1,11,0.1,3.5,38.1,0.3,5.3,0,0,0,0,0,0,0,11.7
Xavier Smith,WR,LAR,,0,0,0,0,0,0,0,0,3.6,44.4,0.3,5.6,0,0,0,0,0,0,0,11.6
Tyrell Shavers,WR,BUF,O,0,0,0,0,0,0,0,0,4,52.1,0.3,6.6,0,0,0,0,0,0,0,11
Adam Prentice,RB,DEN,,0,0,0,0,0,4.1,17.4,0.1,4.1,29.9,0.1,5.6,0,0,0,0,0,0,0,10.5
Connor Heyward,RB,LV,,0,0,0,0,0,4.2,17.4,0.1,4,29,0.2,5.4,0,0,0,0,0,0,0,10.3
Michael Burton,RB,CLE,,0,0,0,0,0,4.3,17.7,0.1,4.2,26.5,0.1,5.2,0,0,0,0,0,0,0,10.1
Luke Farrell,TE,SF,,0,0,0,0,0,0,0,0,4.2,40.6,0.3,5.9,0,0,0,0,0,0,0,10
Mitchell Tinsley,WR,CIN,,0,0,0,0,0,0,0,0,3.3,41.8,0.4,5.7,0,0,0,0,0,0,0,9.8
Max Bredeson,RB,MIN,,0,0,0,0,0,2,8.5,0.1,4.5,29.4,0.2,5.5,0,0,0,0,0,0,0,9.6
CJ Daniels,WR,LAR,,0,0,0,0,0,0,0,0,3.3,42.8,0.3,5.6,0,0,0,0,0,0,0,9.6
Justin Joly,TE,DEN,,0,0,0,0,0,0,0,0,4,37.8,0.3,5.6,0,0,0,0,0,0,0,9.6
Malachi Corley,WR,CLE,,0,0,0,0,0,6.4,43.9,0.2,1.7,16.5,0.1,2.6,0,0,0,0,0,0,0,9.5
Demarcus Robinson,WR,SF,,0,0,0,0,0,0,0,0,3.3,44,0.3,5.3,0,0,0,0,0,0,0,9.5
Tanner McKee,QB,PHI,,13.7,21.6,153,1,0.5,1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,9.5
Brevyn Spann-Ford,TE,DAL,,0,0,0,0,0,0,0,0,3.9,36.7,0.3,5.6,0,0,0,0,0,0,0,9.5
Drew Allar,QB,PIT,,14.9,23,160.3,0.9,0.5,1.3,5.7,0.1,0,0,0,0,0,0,0,0,0,0,0,9.5
Trey Lance,QB,LAC,,13.2,22.4,147.5,1,0.6,1.5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,9.4
Riley Leonard,QB,IND,,14.6,22.8,158.5,0.8,0.5,1.2,5.4,0.1,0,0,0,0,0,0,0,0,0,0,0,9.4
Tyrod Taylor,QB,GB,,12.7,20,135.9,0.9,0.5,2.3,12.4,0.1,0,0,0,0,0,0,0,0,0,0,0,9.2
CJ Dippre,TE,NE,,0,0,0,0,0,0,0,0,3.9,37.3,0.3,5.2,0,0,0,0,0,0,0,9.2
Tanner Koziol,TE,JAX,,0,0,0,0,0,0,0,0,3.9,36.7,0.3,5.7,0,0,0,0,0,0,0,9.2
Ko Kieft,TE,TB,,0,0,0,0,0,0,0,0,3.7,36.1,0.3,5.3,0,0,0,0,0,0,0,9.1
Kenny Pickett,QB,CAR,,14.1,22.6,153.6,0.9,0.5,1.3,3.7,0,0,0,0,0,0,0,0,0,0,0,0,9.1
Tai Felton,WR,MIN,,0,0,0,0,0,0,0,0,3.7,37.1,0.2,5.5,0,0,0,0,0,0,0,9
Spencer Rattler,QB,NO,,14.9,22.8,153.5,0.8,0.5,1.3,7.1,0,0,0,0,0,0,0,0,0,0,0,0,9
Tyler Conklin,TE,DET,,0,0,0,0,0,0,0,0,3.7,37.9,0.3,5.4,0,0,0,0,0,0,0,8.9
Marlin Klein,TE,HOU,,0,0,0,0,0,0,0,0,4,36.1,0.2,5.5,0,0,0,0,0,0,0,8.9
Drew Ogletree,TE,IND,,0,0,0,0,0,0,0,0,3.6,36.3,0.3,5.3,0,0,0,0,0,0,0,8.8
Josh Whyle,TE,GB,,0,0,0,0,0,0,0,0,3.6,33,0.3,5.2,0,0,0,0,0,0,0,8.8
Sam Roush,TE,CHI,,0,0,0,0,0,0,0,0,3.6,33.8,0.3,5.1,0,0,0,0,0,0,0,8.7
Jahdae Walker,WR,CHI,,0,0,0,0,0,0,0,0,3.2,35.5,0.3,5.1,0,0,0,0,0,0,0,8.7
Tyler Huntley,QB,BAL,,12.6,19.5,128.7,0.9,0.5,2,9.5,0.1,0,0,0,0,0,0,0,0,0,0,0,8.7
Joshua Dobbs,QB,DET,,13.5,21.3,132.9,0.9,0.6,1.5,6.8,0.1,0,0,0,0,0,0,0,0,0,0,0,8.7
Matthew Hibner,TE,BAL,,0,0,0,0,0,0,0,0,3.3,35.8,0.3,4.7,0,0,0,0,0,0,0,8.6
Josh Cuevas,TE,BAL,,0,0,0,0,0,0,0,0,3.3,35.8,0.3,4.7,0,0,0,0,0,0,0,8.6
Eric Saubert,TE,SEA,,0,0,0,0,0,0,0,0,3.4,34.4,0.3,5,0,0,0,0,0,0,0,8.6
Darius Cooper,WR,PHI,,0,0,0,0,0,0,0,0,3.3,37.7,0.3,4.9,0,0,0,0,0,0,0,8.5
Andrew Beck,RB,NYJ,,0,0,0,0,0,0,0,0,4.2,28.5,0.2,5.3,0,0,0,0,0,0,0,8.4
Tip Reiman,TE,ARI,O,0,0,0,0,0,0,0,0,3.8,34.4,0.2,5.7,0,0,0,0,0,0,0,8.4
Davis Mills,QB,HOU,,14.1,23.4,146.6,0.8,0.6,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,8.4
Jonathan Mingo,WR,DAL,,0,0,0,0,0,0,0,0,2.9,40.5,0.3,5.6,0,0,0,0,0,0,0,8.4
Lewis Bond,WR,HOU,,0,0,0,0,0,0,0,0,3.3,39.7,0.2,5.5,0,0,0,0,0,0,0,8.3
Ian Thomas,TE,LV,,0,0,0,0,0,0,0,0,3.8,36,0.2,5.4,0,0,0,0,0,0,0,8.3
Charlie Woerner,TE,ATL,,0,0,0,0,0,0,0,0,3.9,32.7,0.2,5.5,0,0,0,0,0,0,0,8.2
Johnny Mundt,TE,PHI,,0,0,0,0,0,0,0,0,3.5,35.4,0.2,4.9,0,0,0,0,0,0,0,8.2
Cade Klubnik,QB,NYJ,,13.1,21.8,143.4,0.8,0.8,1.5,6.7,0.1,0,0,0,0,0,0,0,0,0,0,0,8.2
Riley Nowakowski,RB,PIT,,0,0,0,0,0,0,0,0,4.3,29.2,0.2,5.7,0,0,0,0,0,0,0,8.1
Reggie Virgil,WR,ARI,,0,0,0,0,0,0,0,0,3.4,39.2,0.1,5.7,0,0,0,0,0,0,0,8.1
Kyle Allen,QB,BUF,,13.2,22,138.1,0.9,0.7,1.1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,8.1
Brycen Tremayne,WR,CAR,,0,0,0,0,0,0,0,0,3.3,36.1,0.2,5.2,0,0,0,0,0,0,0,8
Drew Lock,QB,SEA,,12.9,21.2,134.3,0.8,0.6,1.2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,8
Reggie Gilliam,RB,NE,,0,0,0,0,0,0,0,0,4.1,29.8,0.1,5.2,0,0,0,0,0,0,0,8
Mitchell Trubisky,QB,TEN,,15,23.5,154.2,0.7,0.7,1.1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,7.8
Jack Stoll,TE,CLE,,0,0,0,0,0,0,0,0,3.6,30.4,0.2,5.2,0,0,0,0,0,0,0,7.6
Patrick Ricard,RB,NYG,,0,0,0,0,0,0,0,0,3.9,26.8,0.1,5.1,0,0,0,0,0,0,0,7.4
Cedric Tillman,WR,CLE,Q,0,0,0,0,0,0,0,0,3,33.2,0.2,5.2,0,0,0,0,0,0,0,7.3
Quinn Ewers,QB,MIA,Q,14.1,22.4,153.2,0.6,0.6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7.3
Gardner Minshew II,QB,ARI,,13.6,21.7,141.6,0.6,0.6,0.9,2.5,0,0,0,0,0,0,0,0,0,0,0,0,7.1
Chris Manhertz,TE,NYG,,0,0,0,0,0,0,0,0,1.8,16.3,0.1,2.5,0,0,0,0,0,0,0,4.1
Kaden Wetjen,WR,PIT,,0,0,0,0,0,2.1,11.7,0.1,0,0,0,0,0,0,0,0,0,0,0,4.1
Ben Skowronek,WR,PIT,,0,0,0,0,0,0,0,0,1.8,16.9,0.1,2.8,0,0,0,0,0,0,0,3.9
Kameron Johnson,WR,TB,,0,0,0,0,0,2.2,12.1,0.1,0,0,0,0,0,0,0,0,0,0,0,3.6
Arian Smith,WR,NYJ,,0,0,0,0,0,4.3,23.7,0.2,0,0,0,0,0,0,0,0,0,0,0,3.5
Jalen Reagor,WR,MIA,,0,0,0,0,0,0,0,0,1.4,17.7,0.1,2.4,0,0,0,0,0,0,0,3.4
Braxton Berrios,WR,NYG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Charlie Jones,WR,CIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
British Brooks,RB,HOU,Q,0,0,0,0,0,4.2,18,0.1,0,0,0,0,0,0,0,0,0,0,0,2.4
Myles Price,WR,MIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LaJohntay Wester,WR,BAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
Britain Covey,WR,PHI,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
Nikko Remigio,WR,KC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Anthony Gould,WR,IND,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Jacob Cowing,WR,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Ke'Shawn Williams,WR,CIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Devin Duvernay,WR,ARI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Gage Larvadain,WR,CLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Efton Chism III,WR,NE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Skyy Moore,WR,GB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Dareke Young,WR,LV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Josh Cameron,WR,JAX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Jalen Brooks,WR,ARI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Michael Bandy,WR,DEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Jeshaun Jones,WR,MIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Mason Kinsey,WR,TEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Austin Seibert,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Joseph,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Badgley,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Younghoe Koo,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Carlson,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Tucker,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dustin Hopkins,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Zuerlein,K,FA,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,K,FA,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Wright,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cade York,K,NYJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Moody,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anders Carlson,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dunn,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanner Brown,K,NO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucas Havrisik,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua Karty,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brayden Narveson,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zane Gonzalez,K,FA,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parker Romo,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jude McAtamney,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer Shrader,K,IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caden Davis,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Sauls,K,NYG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
