name,position,team,injury_status,pass_comp,pass_att,pass_yds,pass_td,int,rush_car,rush_yds,rush_td,rec,rec_yds,rec_td,tar,tackles,sacks,forced_fumbles,fum_rec,def_int,int_td,fum_td,espn_fpts
Daniel Bellinger,TE,TEN,,0,0,0,0,0,0,0,0,12.7,111.6,0.5,16.5,0,0,0,0,0,0,0,26.6
Ben Sinnott,TE,WSH,,0,0,0,0,0,0,0,0,11.6,105,0.8,15.5,0,0,0,0,0,0,0,26.6
Jeremy Ruckert,TE,NYJ,,0,0,0,0,0,0,0,0,12.4,95.6,0.5,15.9,0,0,0,0,0,0,0,25.2
Hunter Luepke,RB,DAL,,0,0,0,0,0,13.3,56.1,0.4,8.6,61.7,0.4,11.3,0,0,0,0,0,0,0,25.1
Luke Musgrave,TE,GB,O,0,0,0,0,0,0,0,0,11.2,101.7,0.5,15.7,0,0,0,0,0,0,0,24.4
Durham Smythe,TE,BAL,,0,0,0,0,0,0,0,0,9.8,94.1,0.7,14,0,0,0,0,0,0,0,23.6
Kyle Williams,WR,NE,,0,0,0,0,0,4.1,22.3,0.2,6.4,91.5,0.6,10.4,0,0,0,0,0,0,0,22.6
Tez Johnson,WR,TB,,0,0,0,0,0,4.4,23.3,0.2,6.7,77.6,0.6,10.7,0,0,0,0,0,0,0,21.6
Jimmy Horn Jr.,WR,CAR,,0,0,0,0,0,6.2,36.8,0.2,6.6,76.6,0.4,10.4,0,0,0,0,0,0,0,21.5
Mitchell Tinsley,WR,CIN,,0,0,0,0,0,0,0,0,6.6,84.1,0.8,11.4,0,0,0,0,0,0,0,19.6
Davis Allen,TE,LAR,,0,0,0,0,0,0,0,0,7.8,73.6,0.7,11.2,0,0,0,0,0,0,0,19.5
Foster Moreau,TE,HOU,,0,0,0,0,0,0,0,0,7.6,79.3,0.6,11,0,0,0,0,0,0,0,19.1
Nate Adkins,TE,DEN,,0,0,0,0,0,0,0,0,7.8,68.6,0.7,11.3,0,0,0,0,0,0,0,18.7
Calvin Austin III,WR,NYG,,0,0,0,0,0,0,0,0,7.1,86.3,0.4,11.6,0,0,0,0,0,0,0,18.6
Brock Wright,TE,DET,,0,0,0,0,0,0,0,0,7.7,72.3,0.6,10.8,0,0,0,0,0,0,0,18.6
Nate Boerkircher,TE,JAX,,0,0,0,0,0,0,0,0,7.8,73.5,0.6,11.3,0,0,0,0,0,0,0,18.4
Jalen Royals,WR,KC,,0,0,0,0,0,0,0,0,6.8,78,0.6,10.9,0,0,0,0,0,0,0,18.3
Payne Durham,TE,TB,,0,0,0,0,0,0,0,0,7.2,70.6,0.6,10.7,0,0,0,0,0,0,0,18.1
Anthony Gould,WR,IND,,0,0,0,0,0,0,0,0,7,74.5,0.3,10.5,0,0,0,0,0,0,0,17.8
Alec Ingold,RB,LAC,,0,0,0,0,0,2.1,8.6,0.1,7.9,58.3,0.2,10.6,0,0,0,0,0,0,0,16.3
Joe Royer,TE,CLE,,0,0,0,0,0,0,0,0,7.5,67.2,0.3,10.3,0,0,0,0,0,0,0,16.2
Greg Dortch,WR,DET,,0,0,0,0,0,4.6,24,0.4,4.1,39.8,0.3,5.4,0,0,0,0,0,0,0,16
Elic Ayomanor,WR,TEN,,0,0,0,0,0,0,0,0,5.9,75.9,0.4,11,0,0,0,0,0,0,0,15.8
Malik Benson,WR,LV,,0,0,0,0,0,0,0,0,6.4,79.3,0.3,10.8,0,0,0,0,0,0,0,15.8
Ben Sims,TE,MIA,,0,0,0,0,0,0,0,0,7,65.4,0.3,10.1,0,0,0,0,0,0,0,15.4
Isaiah Williams,WR,NYJ,,0,0,0,0,0,2.2,12.7,0.1,3.8,35.8,0.1,5.3,0,0,0,0,0,0,0,13.5
Bo Melton,WR,GB,,0,0,0,0,0,4.5,26,0.1,2.9,37.5,0.3,5.2,0,0,0,0,0,0,0,11.7
Ben Skowronek,WR,PIT,,0,0,0,0,0,0,0,0,5.4,51,0.2,8.5,0,0,0,0,0,0,0,11.7
Derius Davis,WR,LAC,,0,0,0,0,0,2.1,11,0.1,3.5,37.9,0.3,5.3,0,0,0,0,0,0,0,11.6
Xavier Smith,WR,LAR,,0,0,0,0,0,0,0,0,3.6,44.4,0.3,5.6,0,0,0,0,0,0,0,11.6
Tyrell Shavers,WR,BUF,O,0,0,0,0,0,0,0,0,4,52.2,0.3,6.6,0,0,0,0,0,0,0,11
Adam Prentice,RB,DEN,,0,0,0,0,0,4.1,17.4,0.1,4.1,29.8,0.1,5.6,0,0,0,0,0,0,0,10.5
Connor Heyward,RB,LV,,0,0,0,0,0,4.2,17.6,0.1,4,28.9,0.2,5.4,0,0,0,0,0,0,0,10.3
Michael Burton,RB,CLE,,0,0,0,0,0,4.3,17.6,0.1,4.2,26.5,0.1,5.2,0,0,0,0,0,0,0,10
Luke Farrell,TE,SF,,0,0,0,0,0,0,0,0,4.2,40.7,0.3,5.9,0,0,0,0,0,0,0,10
Colbie Young,WR,CIN,,0,0,0,0,0,0,0,0,3.5,43.2,0.3,5.7,0,0,0,0,0,0,0,9.8
Barion Brown,WR,NO,,0,0,0,0,0,0,0,0,3.3,39.9,0.2,5.5,0,0,0,0,0,0,0,9.7
Max Bredeson,RB,MIN,,0,0,0,0,0,2,8.5,0.1,4.5,29.4,0.2,5.5,0,0,0,0,0,0,0,9.6
CJ Daniels,WR,LAR,,0,0,0,0,0,0,0,0,3.4,42.8,0.3,5.6,0,0,0,0,0,0,0,9.6
Justin Joly,TE,DEN,,0,0,0,0,0,0,0,0,4,37.7,0.3,5.6,0,0,0,0,0,0,0,9.6
Brevyn Spann-Ford,TE,DAL,,0,0,0,0,0,0,0,0,3.9,36.8,0.3,5.7,0,0,0,0,0,0,0,9.5
Tanner McKee,QB,PHI,,13.7,21.6,153.1,1,0.5,1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,9.5
Malachi Corley,WR,CLE,,0,0,0,0,0,6.4,43.8,0.2,1.7,16.5,0.1,2.6,0,0,0,0,0,0,0,9.5
Drew Allar,QB,PIT,,14.9,23,160.1,0.9,0.5,1.3,5.6,0.1,0,0,0,0,0,0,0,0,0,0,0,9.4
Teddy Bridgewater,QB,DET,,13.3,21.6,150.8,1,0.7,1.1,4.8,0.1,0,0,0,0,0,0,0,0,0,0,0,9.4
Trey Lance,QB,LAC,,13.2,22.5,147.3,1,0.6,1.5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,9.4
Riley Leonard,QB,IND,,14.6,22.7,158.1,0.8,0.5,1.2,5.4,0.1,0,0,0,0,0,0,0,0,0,0,0,9.4
Tyrod Taylor,QB,GB,,12.8,20,136.1,0.9,0.5,2.3,12.4,0.1,0,0,0,0,0,0,0,0,0,0,0,9.3
CJ Dippre,TE,NE,O,0,0,0,0,0,0,0,0,3.9,37.3,0.3,5.2,0,0,0,0,0,0,0,9.2
Tanner Koziol,TE,JAX,,0,0,0,0,0,0,0,0,3.9,36.6,0.3,5.7,0,0,0,0,0,0,0,9.2
Ko Kieft,TE,TB,,0,0,0,0,0,0,0,0,3.7,36.1,0.3,5.3,0,0,0,0,0,0,0,9.1
Kenny Pickett,QB,CAR,,14.1,22.6,153.7,0.9,0.5,1.3,3.7,0,0,0,0,0,0,0,0,0,0,0,0,9.1
Tai Felton,WR,MIN,,0,0,0,0,0,0,0,0,3.7,37.1,0.2,5.5,0,0,0,0,0,0,0,9
Christian Kirk,WR,SF,Q,0,0,0,0,0,0,0,0,3.1,42,0.3,5.3,0,0,0,0,0,0,0,9
Oscar Delp,TE,NO,,0,0,0,0,0,0,0,0,3.9,36.5,0.2,5.5,0,0,0,0,0,0,0,9
Tyler Conklin,TE,DET,O,0,0,0,0,0,0,0,0,3.7,38,0.3,5.4,0,0,0,0,0,0,0,9
Spencer Rattler,QB,NO,,14.9,22.9,153.6,0.8,0.5,1.3,7.1,0,0,0,0,0,0,0,0,0,0,0,0,8.9
Marlin Klein,TE,HOU,,0,0,0,0,0,0,0,0,4,36.3,0.2,5.5,0,0,0,0,0,0,0,8.9
Drew Ogletree,TE,IND,,0,0,0,0,0,0,0,0,3.6,35.3,0.3,5.2,0,0,0,0,0,0,0,8.7
Sam Roush,TE,CHI,,0,0,0,0,0,0,0,0,3.6,33.8,0.3,5.1,0,0,0,0,0,0,0,8.7
Jahdae Walker,WR,CHI,,0,0,0,0,0,0,0,0,3.2,35.6,0.3,5.1,0,0,0,0,0,0,0,8.7
Matthew Hibner,TE,BAL,,0,0,0,0,0,0,0,0,3.3,35.8,0.3,4.7,0,0,0,0,0,0,0,8.7
Josh Cuevas,TE,BAL,,0,0,0,0,0,0,0,0,3.3,35.8,0.3,4.7,0,0,0,0,0,0,0,8.7
Tyler Huntley,QB,BAL,,12.6,19.5,128.6,0.9,0.5,2,9.5,0.1,0,0,0,0,0,0,0,0,0,0,0,8.6
Eric Saubert,TE,SEA,,0,0,0,0,0,0,0,0,3.4,34.4,0.3,5,0,0,0,0,0,0,0,8.6
Justin Watson,WR,HOU,,0,0,0,0,0,0,0,0,3.1,41.6,0.2,5.5,0,0,0,0,0,0,0,8.6
Darius Cooper,WR,PHI,,0,0,0,0,0,0,0,0,3.3,37.7,0.3,4.9,0,0,0,0,0,0,0,8.5
Tip Reiman,TE,ARI,O,0,0,0,0,0,0,0,0,3.8,34.5,0.2,5.7,0,0,0,0,0,0,0,8.4
Jonathan Mingo,WR,DAL,,0,0,0,0,0,0,0,0,2.9,40.6,0.3,5.7,0,0,0,0,0,0,0,8.4
Andrew Beck,RB,NYJ,,0,0,0,0,0,0,0,0,4.2,28.2,0.2,5.3,0,0,0,0,0,0,0,8.4
Davis Mills,QB,HOU,,14.1,23.5,146.4,0.8,0.6,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,8.4
Laquon Treadwell,WR,IND,,0,0,0,0,0,0,0,0,3.5,36.9,0.2,5.2,0,0,0,0,0,0,0,8.3
Ian Thomas,TE,LV,,0,0,0,0,0,0,0,0,3.8,35.9,0.2,5.4,0,0,0,0,0,0,0,8.3
Charlie Woerner,TE,ATL,,0,0,0,0,0,0,0,0,3.9,32.7,0.2,5.5,0,0,0,0,0,0,0,8.2
Johnny Mundt,TE,PHI,,0,0,0,0,0,0,0,0,3.4,35.4,0.2,4.9,0,0,0,0,0,0,0,8.2
Cade Klubnik,QB,NYJ,,13.1,21.8,143.3,0.8,0.8,1.5,6.7,0.1,0,0,0,0,0,0,0,0,0,0,0,8.2
Brycen Tremayne,WR,CAR,,0,0,0,0,0,0,0,0,3.3,36.5,0.2,5.2,0,0,0,0,0,0,0,8.1
Reggie Virgil,WR,ARI,,0,0,0,0,0,0,0,0,3.4,39.3,0.1,5.7,0,0,0,0,0,0,0,8.1
Riley Nowakowski,RB,PIT,,0,0,0,0,0,0,0,0,4.3,29.1,0.2,5.7,0,0,0,0,0,0,0,8.1
Kaden Wetjen,WR,PIT,,0,0,0,0,0,2.1,11.7,0.1,1.6,18.8,0.1,2.8,0,0,0,0,0,0,0,8.1
Kyle Allen,QB,BUF,,13.2,22,138,0.9,0.7,1.1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,8
Drew Lock,QB,SEA,,12.9,21.2,134.3,0.8,0.6,1.2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,8
Reggie Gilliam,RB,NE,,0,0,0,0,0,0,0,0,4.1,29.8,0.1,5.2,0,0,0,0,0,0,0,8
Mitchell Trubisky,QB,TEN,,15,23.6,154,0.7,0.7,1.1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,7.7
Jack Stoll,TE,CLE,,0,0,0,0,0,0,0,0,3.6,30.3,0.2,5.2,0,0,0,0,0,0,0,7.5
Patrick Ricard,RB,NYG,,0,0,0,0,0,0,0,0,3.9,26.9,0.1,5.1,0,0,0,0,0,0,0,7.4
Cedric Tillman,WR,CLE,,0,0,0,0,0,0,0,0,3,33.2,0.2,5.2,0,0,0,0,0,0,0,7.3
Quinn Ewers,QB,MIA,,14.1,22.4,152.9,0.6,0.6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7.3
Gardner Minshew II,QB,ARI,,13.6,21.7,141.8,0.6,0.6,0.9,2.6,0,0,0,0,0,0,0,0,0,0,0,0,7.2
Chris Manhertz,TE,NYG,,0,0,0,0,0,0,0,0,1.8,16.3,0.1,2.5,0,0,0,0,0,0,0,4.2
Kameron Johnson,WR,TB,,0,0,0,0,0,2.2,12.1,0.1,0,0,0,0,0,0,0,0,0,0,0,3.6
Arian Smith,WR,NYJ,,0,0,0,0,0,4.3,23.7,0.2,0,0,0,0,0,0,0,0,0,0,0,3.5
Braxton Berrios,WR,NYG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Charlie Jones,WR,CIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
British Brooks,RB,HOU,,0,0,0,0,0,4.2,18,0.1,0,0,0,0,0,0,0,0,0,0,0,2.4
Myles Price,WR,MIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
LaJohntay Wester,WR,BAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
Britain Covey,WR,PHI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
JuJu Smith-Schuster,WR,NYG,,0,0,0,0,0,0,0,0,0.7,6.4,0,0.9,0,0,0,0,0,0,0,1.6
Nikko Remigio,WR,KC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Jacob Cowing,WR,SF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Ke'Shawn Williams,WR,CIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Devin Duvernay,WR,ARI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Gage Larvadain,WR,CLE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Mason Tipton,WR,NO,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Efton Chism III,WR,NE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Skyy Moore,WR,GB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Dareke Young,WR,LV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Josh Cameron,WR,JAX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Jalen Brooks,WR,ARI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Michael Bandy,WR,DEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Jeshaun Jones,WR,MIN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Mason Kinsey,WR,TEN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Austin Seibert,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Joseph,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Badgley,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Younghoe Koo,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Carlson,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Tucker,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dustin Hopkins,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Zuerlein,K,FA,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,K,FA,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Wright,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley Patterson,K,MIA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cade York,K,NYJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anders Carlson,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Dunn,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanner Brown,K,NO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucas Havrisik,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua Karty,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brayden Narveson,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parker Romo,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jude McAtamney,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer Shrader,K,IND,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caden Davis,K,FA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Sauls,K,NYG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
